LFQ.intensity.1G_A_01	LFQ.intensity.1G_A_02	LFQ.intensity.1G_A_03	LFQ.intensity.1G_B_01	LFQ.intensity.1G_B_02	LFQ.intensity.1G_B_03	LFQ.intensity.1G_C_01	LFQ.intensity.1G_C_02	LFQ.intensity.1G_C_03	LFQ.intensity.DLN_A_01	LFQ.intensity.DLN_A_02	LFQ.intensity.DLN_A_03	LFQ.intensity.DLN_B_01	LFQ.intensity.DLN_B_02	LFQ.intensity.DLN_B_03	LFQ.intensity.DLN_C_01	LFQ.intensity.DLN_C_02	LFQ.intensity.DLN_C_03
Q9NVS2;Q5QPA5	22.0400595719164	22.0948740705814	22.1976654493922	22.2427810239592	22.0135216889712	21.9817219579713	21.5909908363274	21.9524085364143	21.9608447516948	22.2577319647861	22.2380058119887	22.2350863212707	22.04413526746	21.821275727764	21.7624728791262	21.9891228157823	21.8850573202752	22.0816732703237
Q9NW64;E5RJW4;E5RHA8	22.6868341402443	22.7129537146382	22.9717947172019	22.5144854756652	22.558485197899	22.4801692565859	22.4498699761896	21.9880133703438	22.4087536907494	22.5462067214011	22.5167871065804	22.3307670125538	22.7855243073721	22.5508757636052	22.5548798446864	22.4868939283134	22.4754792714251	22.4646744253315
Q9NWM8;F8WBZ0;H7C1Z9	23.2233047219085	23.1179898906627	23.4276473764236	23.9388537877795	23.5079697721643	23.9612864696619	23.9061896533828	23.4586389048368	23.7703186876573	23.1382743004041	23.4429100952452	23.4562591494874	23.11278245939	23.0108271976451	22.9543802202398	23.0481662146275	22.8298543279409	23.304520667236
Q9NX40;D6RG39;D6RIT9;D6RDK6;D6RBN5;D6R918;D6RBC5;D6RDI5;D6RI08;D6RA54;D6RC55;D6RDK1;D6RIV2;D6R9T5	23.6788485416682	22.9211254253185	23.4214967887294	23.0742434005113	23.1847561155894	23.0329497116792	23.1530744913971	23.9201623748061	23.6734669514199	22.8014399755019	22.7225073831	22.8942955638851	23.0706108197907	23.1733019956062	22.6816176102881	22.967104507163	23.0523849641412	23.1840100985247
Q9NX62	22.7397829786184	22.9913564521317	22.4587890734653	22.767260923037	22.7965114236527	22.866557372629	22.7541114095919	22.813583421384	22.7276218013813	22.7013403085736	22.744785396109	22.756356041552	22.7457025285684	22.7661656179778	22.7438932502614	22.7643406000106	22.7613308729424	22.7750686853018
Q9NYK5;C9JG87	23.7714274064354	23.9091232657115	24.016568241027	23.8640077558776	23.8441226345573	23.8612784269191	24.1116368444922	23.8481407533163	23.7948132495781	23.6675239233364	23.6782038097757	23.8003540918795	24.2085862381578	23.8436435407924	24.1626169043357	24.0929725857053	23.7147108767955	24.2592559335002
Q9NYL2	23.5620905327958	23.1098848410256	23.261983553177	23.6531599680996	23.3490835722093	23.3421810357449	23.1693922919434	23.2635603475562	23.303684887523	23.3419269986355	23.2803340631726	23.008965401943	23.7552160407916	23.6401972664992	23.3976735885581	23.273696587155	23.4741980807181	22.8590099620543
Q9NYL9;H0YNJ8;H0YKU1	24.2964211093854	24.6332285132463	24.6408040551004	24.6269499976422	24.6060857162946	24.4457539657519	24.3073031079073	24.2514754759922	24.7153918751753	24.2459025632432	24.3797427053013	24.2390699560624	24.2764680633464	24.5880649398777	24.3858760892644	24.2432169932521	24.3891628611806	24.5606337064165
Q9NYU2	26.0668366438852	26.0807669539768	26.0828388581143	25.8686068742491	25.8992444292777	25.9006269391652	25.7202020830803	25.806414705995	25.6810760208513	26.2693510095913	26.2701177793192	26.203386391214	26.354743320895	26.2519629858196	26.189276975298	26.1885414596561	26.2328086689242	26.1319081289852
Q9NZ01;M0R2N5	24.0345625626475	23.8935622467444	24.0604393287893	23.9052716748326	24.144682512236	24.1306912113378	23.9792814389538	23.9913564521317	23.9340910790929	23.7387173773674	23.7719310879826	23.7720318031937	23.9097641990058	23.778162173429	23.7932262352789	24.2286132139238	24.1313979336471	24.2237613432261
Q9NZ08	24.2092558230584	24.4247034916297	24.0666108555578	24.4325617795542	24.2596151255949	24.1476353524112	24.2272181350164	24.1747806432525	24.3879147697754	24.3310131339136	24.3271112731057	24.2331562159274	24.6459789570026	24.5694106296483	24.3562219742226	24.5432131126978	24.6035412300742	24.6126242164391
Q9NZI8	23.6496561532847	23.551216336255	23.287994128411	23.2807922882624	23.6414105885975	23.5456894381134	23.2993589621202	23.5135676898501	23.6735747801909	23.5055959813475	23.481143710196	23.4528965602902	23.5911506752881	23.4196229037959	23.4758066434759	23.3990478254583	23.246975393032	23.1380398848266
Q9NZL4	24.2675662467132	24.2520532473419	23.9838105505053	23.7357254103219	23.8462287590786	24.0409291287284	23.9578374775147	24.4690510190832	23.999809430637	23.6124554900439	23.8058737353064	23.7382019634643	24.1112388486716	23.8861371400772	24.0021296364028	24.004188913604	24.0460188883521	23.8344139528747
Q9NZL9	24.7458113491041	24.8340763393241	24.9480203168857	25.0087688337659	25.1036559919171	25.1207210315203	24.8596072001838	25.0298112493278	25.0010129660764	25.05573124816	24.8286637498321	24.7538398366878	24.7056176235536	24.9033420165175	24.8747397619515	24.6630776841141	24.9223873199951	24.9139689774927
Q9NZM1;H0YD14	24.0822907024102	23.8647634892846	24.1217883329843	23.989885064915	24.0550692336751	23.9039855227751	23.9298543509444	23.7371705829222	24.1419574337696	23.5381292404624	23.5425048097423	23.5974160905797	23.7810675010444	23.6978456882758	23.7355188388667	23.8558585208424	23.7773596730379	23.7039821240727
Q9NZN4	24.8069063215661	24.8662737694967	24.7029259783147	24.746016452181	24.8420614016129	24.7952592829843	24.6833536153452	24.6945551342048	24.5857749472685	24.7076725573973	24.7839669896107	24.7115636350568	24.6479010496122	24.7531257322123	24.6694175436953	24.9462362933599	24.7843165341251	24.7619253167434
Q9P000;E9PJ95	22.7449085489978	22.5983933184198	22.4397078192929	22.320036071129	22.4182829423549	21.8382283152577	22.13458292581	22.1794657099209	21.8924509140094	22.3672504967727	22.3773747140464	22.4093494978404	22.388295880606	22.3634054438602	22.5442277408852	22.597552487697	22.2214030345017	22.4947755210681
Q9P016	22.3396689209729	22.3090810578092	21.8766892994777	22.3467028423424	22.2565911558022	22.2315097320817	22.4262572884473	22.5537215610041	22.8216066188913	22.1486066609653	22.2119338458924	22.2011104604188	22.0632238985687	22.176504719529	22.1659231186061	21.7473489119064	22.4965319899337	21.8599199405597
Q9P035;H3BPZ1;H3BS72	24.978801565786	24.4345992149653	24.7416517257298	24.2500300344918	24.4698583991827	24.3444178252343	24.5323735243136	24.2111884355924	24.5666263990494	24.4134487089445	24.6200846596058	24.4555695396775	23.977273633835	24.5117140537476	24.3641939807565	24.726036423748	24.6078359775901	24.6834071625305
Q9P0J0	25.0338067632549	25.1934378291043	25.1545276524111	24.7489360071628	24.9046287421283	24.7749997432705	25.0194980893644	25.1807104726045	24.9845060766323	24.4287976981118	24.5905226346169	24.605079976141	24.5709165140462	24.4111225104975	24.3343589506393	24.8508609743412	24.9062814191203	25.0479749160254
Q9P0J1	23.7629539806564	23.727778248008	23.7374205428284	23.7520539123106	23.623642314097	23.6576368304755	23.700917168802	23.5822182596134	23.4473314748654	23.4899586680496	23.8448888538096	23.6789114405358	23.6421523626859	23.4305852663175	23.6370700551548	23.7055336566832	23.6747111141239	23.9213433852642
Q9P0J7	20.7341340466321	20.5214279132602	20.6192221173624	20.3720956012	20.5252496608963	20.4624290835638	20.5303330655074	20.6984684371679	20.6932986466182	21.081283177025	20.9418471366214	20.5477380355109	20.5193175876911	20.4832568387631	20.4062382284851	20.7500101450883	20.4772404637822	20.4640351521899
Q9P0K7	22.632373685696	22.5651857718857	22.8885289052994	22.4131000181983	22.586049938382	22.6323189883229	22.5400466636604	22.4926422748635	22.6370599630713	21.878972904171	22.3892411840663	22.7476767133315	22.5847891317926	22.8870301732477	22.5816437782452	22.5106038612796	22.6859216410163	22.3328167420643
Q9P0L0	24.6080052450817	24.3287554482674	24.835522698596	24.3904098737813	24.5894943416006	24.5677871481995	24.4482141271051	24.6307870287483	24.6420168672047	24.5367931056297	24.6020690343712	24.3083451412072	24.2563071801779	24.4850624448322	24.1872958859938	24.952470747786	24.7417545770195	24.7541457732919
Q9P253	21.817181977688	21.8164399610839	21.960031637103	21.5115210381555	21.5243006641912	21.6454842904313	21.4423786179723	21.513098306758	21.4403521470968	21.8109606721547	21.8721711052605	21.8338737332639	21.9754029893241	21.7719930586745	21.5942298247993	21.896484667473	21.6260030731977	21.3596037326061
Q9P258	24.6416310830257	24.6922153407763	24.7874586295567	24.5725364797741	24.9297189311254	24.7055121633898	24.6018990689241	24.7243198273801	24.6492724067627	24.6638920452704	24.7107232097562	24.6643804414071	24.9955460043302	24.7617224631096	24.5776159906466	24.835763617562	24.7189487916205	24.3815260529522
Q9P2B2	23.5436851215491	23.5003303521221	23.5307673238672	23.4480880669853	23.3562219742226	23.6771286159259	23.1705082486817	23.7653694716856	23.4748169709686	23.5473379634783	23.6726040309959	23.4646334911938	23.746016452181	23.6843171607313	23.6403076106838	23.3913935966012	23.5092995008143	23.2424612293917
Q9P2E9;A0A087WVV2;F8W7S5	25.4653499249281	25.4929252580815	25.514154678348	25.6155737385641	25.6207558887002	25.7506491334151	25.6707145912066	25.7084358254589	25.7811175416278	25.2101109517688	25.2653142972569	25.2782418544087	25.2585372809121	25.3022211069477	25.3042421277929	25.2337779332569	25.4239024838689	25.3674638106445
Q9P2I0	22.1805587297655	22.2188052000077	22.238427124659	22.5268812582149	22.4994524209283	22.7612557914798	22.5390221342315	22.517828911641	22.5328923491383	21.6002777254954	21.8351853444402	21.9780945527227	22.1015890700458	22.2702496939487	22.2368387245644	21.812763306421	22.0861506516251	22.0000330202911
Q9P2K3;E9PQE5;B4DV59;Q9UKL0	21.3549833222723	21.3912100192528	21.4001642880171	21.1823132592066	21.147214013451	20.6197041577815	21.1474329803867	21.1327494889765	21.1172658363304	21.5409610017451	21.3851992995769	21.4251090298598	21.6089640525876	21.2019779050856	21.3520240225481	21.3378974381802	21.3095252031343	21.3463255549314
Q9P2R3	22.8535231811811	22.7011287542011	22.8809192262042	22.7995785453965	22.3858497648742	22.8464279297548	23.0286399398681	22.9488094554777	23.0397417184532	22.9051982113091	22.8388822934222	22.9274969618829	22.8868813727689	22.9780935644623	22.8999358498259	22.8045154969921	22.6995622869361	23.2886982599301
Q9UBE0;M0QZS6	24.2727003981846	24.4214967887294	24.1263648141995	24.0748803483693	23.9461024026196	23.8876252217366	23.7032429032325	24.0592843807306	23.9581030775353	24.2147495482697	24.3213418589215	24.2913005624766	24.3733176163334	24.209107053268	24.3091088208982	24.1992541721842	24.2848212768113	24.1013332624113
Q9UBG0	23.6995411068076	23.6730355557253	23.7802666155664	23.723382640486	23.8867883646754	23.4443011323385	22.967702610271	23.5100242911037	23.4424039308541	24.2672090290322	24.3553484077164	24.4007382285626	24.5912077563398	24.6758373246865	24.381988042722	24.4389826683396	24.7533808101034	24.7908921383885
Q9UBI1;R4GN54;R4GMW6;H0Y4W0;H0Y6Z9;R4GMX3	22.4199037416529	22.4356974024279	22.4105144257544	21.9667701650427	22.343428643062	22.3993279025193	22.6898291003915	22.3115498829046	22.3139868215725	22.6791707995991	22.275630075743	22.3300283964466	22.7467135846154	22.4760442900451	22.5020576773613	22.3215758314157	22.7895296650726	22.4759073932674
Q9UBI6	25.2924244303291	25.1227545978508	25.1964802623986	24.9333257833204	25.0325882530054	25.1994414063013	25.4095048853187	25.1385833069425	25.0483075929451	24.7834674933481	24.7726862807417	24.8137224866112	24.9903794514985	24.8273074236017	25.2169337955316	25.1226179108021	25.044618607805	24.7910412361761
Q9UBQ5;A0A087WVB9;K7EK53;K7EQM4;K7ERF1;B4DQ48	24.4310318125078	24.3617869253957	24.1736374918964	24.5011811769739	24.4128029188527	24.418411633764	24.4777839541035	24.4560711067733	24.5301124328851	24.2669231911907	24.2701356063253	24.4209188244935	24.6669282718144	24.5730567969717	24.744426140125	24.5269528755318	24.5956531344793	24.4122860785656
Q9UBQ7;U3KQ56	24.9210709301866	24.6266158599798	25.0980831797332	24.8678295918187	24.8423971519107	24.8760990926298	25.1102035454044	25.0505096420477	25.1173954796119	24.7735416882514	24.511653739149	24.7975368581666	24.5909223284942	24.9647712952614	24.5941728631946	24.9511815355845	24.6677404629302	25.0192435560114
Q9UBS4	24.4502295924337	24.8618801307738	24.9868076148483	25.1064942518249	24.6835677921628	25.0917627108342	25.1737518478017	25.31589472801	25.0909959316289	25.08622468247	25.0655019273121	25.2582497196114	25.0484323270151	25.3542725222947	24.8352817393917	24.9894953287427	25.1661082100065	25.1562648859158
Q9UBT2	24.3379691811484	24.1022147380101	24.2868668026721	24.0608515862691	24.0998094439537	23.9578374775147	24.2627004915414	24.2273650489718	24.3722550531914	24.4056151686435	24.5992336593756	24.5305887467158	24.4128675108717	24.5079697721643	24.5718424314729	24.1185444534375	24.4793885259019	24.5617992851839
Q9UBV2	22.9035464120757	22.9079138733643	22.8460657287616	23.4991140169679	23.0320205386412	23.3492185864849	22.950308170556	22.9563968095395	22.9697144662102	22.6373695780119	22.8947227191968	22.8055085851031	22.4590643420273	22.842473883866	23.0655430139324	22.4038052369663	21.8661605533066	22.6372051113833
Q9UDW1	24.4030812173697	24.5638367848237	24.3461100569258	24.8129395301896	24.6019050027816	24.756438232216	25.0047889828533	24.9269626342664	24.9095353269437	23.3682634568771	23.7314847723132	23.6425127239	23.5932041716601	23.5138837016405	23.696374335797	23.6828428403145	23.6204203131901	23.2943189743189
Q9UEE9	23.5698741461313	23.8362453348328	23.3009061345213	23.1555162017594	23.2112032918133	23.2290828316655	23.1057672299231	23.1261914881605	23.3325162972464	23.5251613751888	23.1854066017332	22.9902487237097	23.4096343621005	23.1622327286242	23.1944226270059	23.250001110885	23.2416759784202	23.2855975073786
Q9UEW8	22.410669758245	22.2066565524079	21.9660418795958	22.0924887575053	21.7718890841116	21.7766771965543	21.9583332246742	21.6305870879504	21.4357312942394	21.917141861175	22.4876721479828	22.1501327741721	21.8499166367302	21.9969034864962	21.966482848963	22.0291820050486	22.0127718297416	21.7973290547453
Q9UEY8	22.4398471118911	22.1943023823783	22.5006686295018	22.2661691323847	22.3179887777439	22.2840013026163	22.0664466236673	22.289392459166	22.2797189064928	22.616880835064	22.4821983954886	22.2841011259971	22.6650530720397	22.6241743077323	22.3571621469772	22.5652555127815	22.4443516902415	22.5481850435912
Q9Y639;Q9UFM8;H3BU51	23.32127303626	23.662208525241	23.6562963094432	23.8414376579668	23.957483268075	23.9086652818211	24.1079711348377	24.0442687020735	23.8606967596091	23.6960421203168	23.5962201984069	23.5810690680273	23.5551391601947	23.5935461370647	23.6867766347688	23.0847253573856	23.2366635799909	23.4941162935233
Q9UFN0	23.2569549839839	23.1580000300316	22.947405078	22.5911035734718	22.6378498696241	21.9680015688665	22.578159049411	22.557290101552	22.5293920820435	23.1405851611554	23.0609340236304	23.0146968203106	22.4107473830085	22.5576572112129	22.8246783349134	22.6455082091449	22.1495747196086	22.661436087529
Q9UHA4	23.6910440194993	24.0379168888293	24.2824193748075	23.9794558987207	23.8988294178364	24.2472072513715	23.8257072575238	24.049595991915	23.9855487375118	23.4338991710402	23.6880581760841	24.0570543664835	23.9469055607369	24.1785086377859	24.5755401700858	23.7413945654216	23.846802623462	24.5542646974918
Q9UHB9	24.3270427251267	23.2172666952823	23.2033677200214	23.5830980067614	23.703559758545	23.5988930396028	23.7446827606705	23.4250878174431	23.6096138677128	23.4710996407983	23.6627518108964	23.6385410901711	23.8220152620041	23.6582908173592	23.8401893610716	23.8982758834745	23.3827137278757	23.6553455389476
Q9UHD1	24.3819220532404	24.709146091528	24.6529959167349	24.7185830430976	24.7666841845824	24.7807171683527	24.6551271307963	24.6286195261123	24.5980411381662	24.4844989035388	24.5811265493525	24.6321747426747	24.8970296540974	24.8190450995451	24.6805664194223	24.5522722672881	24.4361254054802	24.6829787293885
Q9UHD8	25.9915727060917	25.5886654611073	25.7987731643428	25.8258285443814	25.8887634977177	25.7718555469599	25.7139771342515	25.638458231426	25.8921266139715	25.1942272243964	25.503366711034	25.4343765105602	25.6212311537627	25.4079826620765	25.4449013930643	25.6750296803498	25.5736924854777	25.6187972636081
Q9UHD9	23.9660141316299	23.962584882835	23.9405894399984	23.860999636108	23.8204117488081	23.652941228801	23.9121573954827	23.7566418301617	24.4665017027566	23.9120059534867	23.9295919779698	23.8871819234998	23.927324415985	23.9751373120107	23.9446037366516	23.9947263279845	24.0051129559149	23.9713211186992
Q9UHG3;F8W8W4	24.43364452537	24.1029355449404	24.2953704247268	23.7737428869186	24.1851797212713	24.0015284597839	23.4811145328222	24.2999877244056	23.7794652852446	24.0975608790039	24.2603332416082	24.0577980876312	24.2350570965076	24.2612662583575	24.338989306376	24.428733815408	24.3936863446684	24.2261893182158
Q9UHQ9;H7C0R7	22.965723395091	22.4036663705072	23.4321157067449	22.9567186839863	22.9417396986459	22.9449057603625	22.9174514816994	23.0244694441281	23.0056629851944	22.8545019565307	22.8401402294003	22.828731532683	22.8149352299514	22.7286645775791	22.743060150919	23.1372894989185	22.9907680773108	22.9887068737177
Q9UHV9	24.9782342370877	24.887811124068	25.1401638611519	25.4990835954461	25.3548441863239	25.5730278953833	25.6164714429373	25.395648661403	25.1565349343244	25.0594494299289	25.1903512856249	25.1582697538759	25.1524788909729	25.3653626280791	25.5134018395649	25.3010350529749	25.3854811729681	25.3654293793418
Q9UHY7;D6RA00;A0A0C4DGY8	22.7600173655685	23.2510472095821	23.2860207299037	23.2180247867678	22.9921348147299	23.128416420931	23.3032668160279	22.9908892329207	23.2223755997266	23.5727677550296	23.7979820504476	23.4355532732218	23.5088161049173	23.570684941808	23.2141418137437	23.4365702404264	23.8093128192732	23.133735501904
Q9UI30	23.8683478266336	24.0548208999038	23.7738434757309	23.9346310435584	24.1148168646057	24.0168232467795	23.6699040731751	24.0054744707992	24.0505096420477	23.4881206055754	23.6303426782279	23.6967850390287	23.8475674210631	23.7579645169169	23.7675936691058	23.896521622225	23.5857749472685	24.0073578849582
Q9UIJ7	23.7033808235393	23.5876056442681	23.528210983469	23.2793759372348	23.0809580186831	23.442066486714	23.606368160165	23.7946149682362	23.3252593335116	23.4563844976817	23.8265802953967	23.532814920378	23.462887641679	23.5374995542828	23.8011439064703	23.5758519585785	23.5913969869672	23.4910036774866
Q9UIQ6	22.7542783256752	22.1687039430886	22.395766315573	22.4778333521635	22.2259393519435	22.2930281477354	22.1919857177897	22.5168436201125	22.5261648894426	22.8341245746688	22.3217409656277	22.5659062652878	22.5105797171702	22.2693082011314	22.3757585457034	22.3221537184817	22.0259735631255	22.3961584268577
Q9UJ70;H7C286;C9JEV6;H7C3G9	24.303684887523	24.7649647034874	24.5478086249427	24.5201333067255	24.5856030512013	24.390475476175	24.1852553520564	24.1198112255886	24.4138360442898	24.0882078800163	24.3290292953789	24.226262829466	23.9868510048254	24.1886546403186	24.3067791226787	24.328413066264	24.5188735467395	24.4936888554618
Q9UJS0	23.6876311221209	23.9944673860398	23.6588355800591	23.6565461931081	23.650752009806	23.6943425824488	23.8857648797111	23.7171191210634	23.4911827433317	23.0443854472375	22.8754523984432	22.7803266974016	23.2048308088527	23.2086606518285	23.118148358923	23.0162961852004	23.026277576411	23.1732257355673
Q9UJU6;F8WBG8	23.5375369281656	23.5456894381134	23.7371705829222	23.7364481775788	23.7932262352789	23.6531599680996	23.5554354311769	23.494726699727	23.7621281418584	23.52169148704	23.4562591494874	23.3910001879615	23.8881828568814	23.7579645169169	23.9725486458531	23.9188894352534	23.7981458037851	23.7566418301617
Q9UJZ1;A0A087WYB4	25.2359335819786	24.9146077621128	24.9398851330592	25.062581782408	25.0196253392027	24.7770084386987	24.7667347265446	24.9046287421283	24.7979325914222	25.0047461290403	25.0372466472187	24.9603587056741	25.0590367715236	25.0335967486915	24.9852881429287	25.0186494701576	24.9703558998297	25.0020867035226
Q9UK41;E9PM90;E9PR04;E9PQR7	23.434218321387	23.5307673238672	23.3653469429239	23.2740701675781	23.3796766130347	23.3409572030646	23.3987646250245	23.4008033629918	23.319355333286	23.3778682488944	23.3079978803941	23.0624665005317	23.6687144891004	23.3574306552678	23.3619622509388	23.3653262110186	23.4944825682363	22.9810947901419
Q9UK45;A0A087X2I5	22.3215207824778	22.6734453846986	22.6119154329355	22.4682680500152	22.4615893558699	22.4712981403915	22.5103382538502	22.0255005261975	22.6246205618856	22.1224046363482	22.872242758453	22.7008960085553	22.7337204180732	22.7651873400497	22.943815416219	22.5484908114429	22.38574446251	22.6314310940025
Q9UK76;J3KT51;J3KSH8	25.004274653065	25.1711193659378	25.189258120606	25.1240389353355	25.6786068009721	25.3259455142812	25.0797705684322	24.9415874811499	25.2586451016244	24.7603016884751	25.1129096937975	24.9850093119834	24.8655188270196	25.1214721778215	24.9923504431506	24.9153187602833	24.7027674897443	25.0106479548923
Q9UKM9;Q5QPL9;Q5QPM1;Q5QPM0	25.0230145344911	25.3108429546273	25.0625406113668	25.6588900450171	25.4291170692066	25.6420168672047	25.5770108514529	25.3970533483427	25.5913504490892	25.2888038500233	25.3283445801117	25.3705267172217	25.2648133863206	25.36572972181	25.4201799775275	25.3023605786262	25.2319485875045	25.2692796614525
Q9UKX5	22.7739641730489	22.9319111687143	22.5559268561637	22.6043557135573	22.2138007773749	22.2269977360281	22.5715415734863	22.3746447206868	22.2093748278462	23.2176364938235	23.483699677578	23.7640535596118	23.4314782205249	23.4819767625415	23.5269528755318	23.2974010585072	23.3823179448617	23.4421507820483
Q9UKX7	22.836303130098	22.781007450053	22.5342629810001	22.2906961215517	22.4397943682223	21.7731392067197	21.9395892572259	22.1065856543903	21.4979940821887	22.107667898439	22.1275145414809	22.3439707446882	22.5681583907738	22.7201081239776	22.7723943197483	22.4221643702723	22.5768321427672	22.4526444400661
Q9UKY7;D6R9V8;H0Y8K3;D6RFH2	23.7590940027484	23.8130472173271	23.3572964073692	24.1747806432525	24.2124506685385	24.0422658858691	24.0839142621594	23.7046154406065	24.0254667319097	23.8768016924591	24.0360729746238	24.0673496677944	23.6142542217235	23.5449823501851	23.7948456102909	23.8497521320885	23.7926289836953	23.7854201578843
Q9ULC3	23.2470333611103	23.2668208857148	23.2159196445097	23.2336974908113	23.4706032722949	23.298167382138	23.2725878767591	23.363859907572	23.2742998626782	23.0813796130615	23.0647703896206	23.108856087505	23.2506806623868	23.0225574577389	23.1437409377149	22.8925250294979	22.9606326790226	22.9190895430073
Q9ULC4;A0A3B3IRV3	22.9157386296297	22.9908026942375	22.920943766873	22.4009075719624	22.8178455639413	22.7535848399498	22.3583700409376	22.9397327197534	22.738470001674	22.5796888287057	22.6955324691446	22.6992233675615	22.7960419860188	22.9460309891437	22.8746459677805	22.6539908751013	22.7596923564764	22.7260676156931
Q9ULV4;B4E3S0	25.287606709539	25.1595791242981	25.0034170290706	25.1345347398856	25.1774824983054	25.254470154848	24.5521549797761	24.2632737858231	25.0431841884462	25.0680060723059	25.1729893038262	25.3473948267971	25.0698096462935	25.2465912956719	25.3914919320011	25.0374561311728	25.2910897397518	24.7957051785344
Q9ULZ3;H3BP42	23.5855457479605	23.3183795157964	23.5413235314966	23.2376411985786	23.1722797760324	22.8885730732768	23.059861970334	22.8848524356563	23.054539403278	23.3548778065666	23.7809674146701	23.7390265373474	23.9470839796143	23.5832517499563	23.4868939283134	23.5801490552159	23.5720738180076	23.447205337594
Q9UMS4	25.7441438047931	25.8675939689857	25.8515759703287	25.9522485519962	25.8080118444742	25.9699389010549	25.6848254392442	25.6188252626968	25.8788372991276	25.8491912710505	25.8393485526749	25.8978836680975	25.7855642165006	25.867806031267	26.0087688337659	25.7537123439526	25.8315417162012	25.7982293201442
Q9UMX0	24.9080696853271	25.2165268137127	25.1007319473822	24.9226141624051	25.0924081036944	25.1568049321941	25.3912952544982	25.5248028080089	25.0650087965787	25.1831740594228	25.22556432131	25.3070946108998	25.5265350577227	25.2039650783617	25.2760420287805	25.2785963510665	25.2650638635286	25.1371956732313
Q9UMX5	24.0324621414616	23.8016029253037	23.7193144474432	23.7062798746704	23.7133050304281	23.7243210668658	23.7111727945645	23.7809252043248	23.7403141519643	23.5237265714495	23.7075672473465	23.5350465575782	23.7534828286334	23.7126269326664	23.6843171607313	23.712846841157	23.7143554721665	23.6900740394311
Q9UN86;A0A7I2YQD9;A0A7I2V647;A0A7I2V3E2;A0A7I2V3P9	24.0492636119939	23.6665490927601	24.1000501538968	24.1224994288868	23.9243370000931	23.9843322265337	23.7916374732865	23.6125679764999	23.9102310231363	23.7377894997231	23.550277081638	23.6283414055013	24.139227198213	23.9325600813716	23.7691082037036	23.9581030775353	23.5384845111494	23.9647272361052
Q9UNF0;A0A0U1RR22	21.7078574158754	21.5635109781897	21.6321154755343	21.499902502544	21.5658041055316	21.6975547680146	21.7742256492691	21.6915508602834	21.8516331547027	21.5717098047106	21.6661289702597	21.6400585765488	21.5450787641047	21.6441667011598	21.4040563407869	21.1706610522661	21.444119539741	21.8422802076297
Q9UNM6;J3KNQ3;A0A087WUL9;H0YD73;E9PL38	24.7284777524165	24.812792678544	24.6765907183614	24.8246880451601	25.1115572541112	24.8051849336505	25.0191587015801	24.7671895245437	24.6965728155742	24.6789022563225	24.7940695539892	24.6996999501924	24.8090183616661	24.8137714072819	24.6680652113932	25.0074862100675	24.7986248635281	24.5429770503491
Q9UNN5;B3KT28;B1ANM7	22.4967761347566	22.3785128932789	22.392380991955	22.605034539379	22.1458488291291	22.3434557529817	22.0306617485433	22.2806057381248	22.3073249471373	22.5547096579055	22.5651133547845	22.550426472244	22.5407128448243	22.8895203024867	22.3223738050618	22.6608385373084	22.491500832858	22.5022339189827
Q9UNS2;J3QKR0;C9JLV5	24.6479010496122	24.778813876466	24.6175647654398	24.418475975164	24.5220508282451	24.3861393067512	24.3848227388181	24.6121179780431	24.1783566631685	24.3132672453018	24.10948636152	24.1692852370235	24.3100801925779	24.4090516250521	24.3482056712983	24.5346310775479	24.4183472894944	24.4477098205227
Q9UNZ2;F2Z2K0	23.6620998435549	23.772333906648	23.9958478729973	23.7613166702539	24.1843475208524	24.136648235074	23.9741253619017	23.8463244189958	24.3211353810869	23.664922909938	23.8722051765253	23.6926410401128	23.9634048353518	23.9129646012963	23.9805893732619	23.7955070197481	23.9576603836655	23.9066484237117
Q9UQ35	24.3906293369863	24.4198924266344	24.4208756337244	24.778162173429	24.2368095352787	24.5012419309815	24.5784800351361	24.8628734129748	24.306121226257	24.0246216173399	24.3052167806589	24.0236914191629	24.4903259996979	24.2591575651671	24.2316922938932	24.1736374918964	24.281712171342	24.7617224631096
Q9UQ80;F8VR77	25.4309042419851	25.4753118920852	25.5382180663364	25.7732901504526	25.7870849292237	25.8403814770637	25.9485105368441	26.0310952260029	25.8984142869769	25.4703550239865	25.4378404421644	25.6228793895505	25.7129282828488	25.5899514512058	25.6316753194196	25.7731895230521	25.8007243713072	25.9125306771389
Q9UQE7	23.0285050518271	23.4538754621956	23.8670283171295	23.4702308838117	23.7757533318382	23.3504331467145	23.7528706092137	23.2707059542438	23.6956174235105	23.1460353523634	23.0547049961802	22.9431894366713	23.3337449943037	22.9870071979383	23.3824498845975	23.1994339174032	23.2415887019232	23.0224558654586
Q9Y224;G3V4C6	24.7261403942757	24.5642439396749	24.3783541314673	24.7126659508105	24.5348685093593	24.5530930129956	24.3355860800364	24.4341537717716	24.48209989616	24.4824692339717	24.6095841180611	24.4246394273724	24.5299933298519	24.6280632312643	24.5879505265352	24.6321192597388	24.4623884392377	24.5291593331909
Q9Y230;M0R0Y3	24.7930277356857	24.9086652818211	24.9588995843413	24.989062165033	25.2483297881365	25.386698484508	25.4677147442457	25.5118648292131	25.635056918981	25.0887335772046	25.137156577394	25.2185236237767	25.1758848292154	25.2735543165528	25.3173447075936	25.2727003981846	25.2535687971603	25.3005114837291
