logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-0.4251376684552	29.2538499547446	-7.39566674329465	3.05638880990993e-07	4.47779372632587e-06	6.6191988283784	P00558	17	-8.59532039848174	2.58054949255503e-09	5.81101515360541e-08	PGK1	FALSE	Not significant	5.81101515360541e-08	7.2357479920335
0.703342389849812	24.3941365950807	9.28157497213427	7.85060381936471e-09	2.32837420593841e-07	10.3335938511581	P54709;C9JA36;C9JXZ1	3	8.55558291667438	2.8367085467559e-09	6.27170471428213e-08	ATP1B3	FALSE	Not significant	6.27170471428213e-08	7.20261439738624
-0.653179241477073	24.6927440834495	-8.92770322444727	1.50668324423379e-08	3.66425364997658e-07	9.67279025666419	P14550	4	-8.5314135374422	3.00509787534007e-09	6.52535538645273e-08	AKR1A1	FALSE	Not significant	6.52535538645273e-08	7.18539583062993
0.641441019877718	25.4887830230777	8.83731684321012	1.78417859416665e-08	4.09351164246536e-07	9.50137673872521	A0A0C4DGL3;H0YNW5;H0YKC5;P33316;H0YMP1;H0YMM5;H0YNJ9;H0YKI0	4	8.42354195898564	3.89082070418482e-09	8.26948419700207e-08	DUT	FALSE	Not significant	8.26948419700207e-08	7.08252157840173
-0.79528363742752	24.6928656147889	-8.55253196076062	3.06008923699403e-08	6.30689578336396e-07	8.9542114662775	Q9Y3Z3;A0A2R8YCS7;A0A2R8YD90	3	-8.41785604520542	3.9443263439648e-09	8.26948419700207e-08	SAMHD1	FALSE	Not significant	8.26948419700207e-08	7.08252157840173
-0.437440515475728	24.7990743937525	-7.98497488531254	9.25547046182634e-08	1.62178715499257e-06	7.83129173233104	P11047	9	-8.31268560684758	5.08184130097341e-09	1.04737610542096e-07	LAMC1	FALSE	Not significant	1.04737610542096e-07	6.97989733820825
0.800187885268638	24.7249673442765	8.90377682873538	1.57547737897875e-08	3.75643233889836e-07	9.62751982822379	C9JJT5;C9JU26;G3V325;P56134	2	8.25253169787245	5.87825722902779e-09	1.17380747242512e-07	ATP5J2-PTCD1;ATP5J2	FALSE	Not significant	1.17380747242512e-07	6.93040313010728
-0.562804745525554	24.7647063616856	-9.21334487777265	8.89121795288143e-09	2.45720932515996e-07	10.2074518794011	P26639	4	-8.25182451369999	5.88834340607996e-09	1.17380747242512e-07	TARS	FALSE	Not significant	1.17380747242512e-07	6.93040313010728
0.39408361241675	27.1825625996709	7.82671820130589	1.26980236734735e-07	2.11517764204709e-06	7.51040831731357	H7C4K3;A0A7I2V2F9;E7EUI6;P05556;A0A7I2V348;C9JPK5;A0A7I2V5Z8;A0A7I2V5T3	10	8.20491973041832	6.59841013381782e-09	1.29413979398749e-07	ITGB1	FALSE	Not significant	1.29413979398749e-07	6.8880188083055
-0.366610481901184	27.5237277346018	-7.69252715196042	1.66467918047525e-07	2.59519215827937e-06	7.23565972425329	P30041	11	-8.1671030762031	7.23429055652337e-09	1.39633290741784e-07	PRDX6	FALSE	Not significant	1.39633290741784e-07	6.8550110268288
0.739367713138044	25.7433476917144	9.12212849667047	1.05105391349635e-08	2.84018124180347e-07	10.0378709605471	P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;Q9NQ39	2	8.12690219147897	7.97922439400601e-09	1.51605263486114e-07	RPS10;RPS10P5	FALSE	Not significant	1.51605263486114e-07	6.81928572045005
0.612912219672282	24.3200419569632	8.46835336801397	3.59635735707908e-08	7.1691320429642e-07	8.79040387526466	I3L1P8;Q02978	4	8.06443993331051	9.29559587869114e-09	1.73899147515207e-07	SLC25A11	FALSE	Not significant	1.73899147515207e-07	6.75970254698147
