logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval	Gene.name	significant	Regulation	plot.adj.pval	minus.log10.adj.pval
-0.79528363742752	24.6928656147889	-8.46806149972965	3.81025267771764e-08	1.09264598846315e-06	8.81947465504853	Q9Y3Z3;A0A2R8YCS7;A0A2R8YD90	3	-8.36947422385979	1.77165237179505e-08	4.86580580985965e-07	SAMHD1	FALSE	Not significant	4.86580580985965e-07	6.31284522737997
0.800187885268638	24.7249673442765	8.81196188505128	1.98876790083183e-08	6.53810844908001e-07	9.47490618876159	C9JJT5;C9JU26;G3V325;P56134	2	8.34673230166083	1.85905214714757e-08	4.97710016709069e-07	ATP5J2-PTCD1;ATP5J2	FALSE	Not significant	4.97710016709069e-07	6.30302361873418
0.739367713138044	25.7433476917144	9.01428495480044	1.36627523624971e-08	4.84406674670352e-07	9.85311611006186	P46783;A0A2R8Y6L3;F6U211;A0A2R8Y7H1;A0A2R8YFH6;Q9NQ39	2	8.3456749391108	1.86322211383395e-08	4.97710016709069e-07	RPS10;RPS10P5	FALSE	Not significant	4.97710016709069e-07	6.30302361873418
0.409659890101629	26.5185505082488	8.29737862513655	5.29150454081475e-08	1.39438295332281e-06	8.48823953498169	P45880;A0A0A0MR02;Q5JSD2;Q5JSD1	6	8.31885592971997	1.97227250587126e-08	5.19720457628237e-07	VDAC2	FALSE	Not significant	5.19720457628237e-07	6.28423018781406
0.612912219672282	24.3200419569632	8.35091894316192	4.77157058126909e-08	1.31050177936264e-06	8.59256844955045	I3L1P8;Q02978	4	8.2258631486199	2.40404242628103e-08	6.25051030833067e-07	SLC25A11	FALSE	Not significant	6.25051030833067e-07	6.20408452424875
0.550421867155094	31.2524797019456	9.07189276836845	1.22892483513824e-08	4.60846813176839e-07	9.95981270999077	A0A0U1RR32;A0A0U1RRH7;Q99878;Q96KK5;Q9BTM1;Q16777;Q6FI13;P20671;P0C0S8;H0YFX9;A0A3B3IS11	3	8.21713093626754	2.44929482868321e-08	6.28437488938457e-07	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST2H2AA3;HIST1H2AD;HIST1H2AG	FALSE	Not significant	6.28437488938457e-07	6.20173791536747
-0.88774287853111	22.7755957155676	-8.12646716897272	7.3801399024956e-08	1.82168010251474e-06	8.15258646034181	Q96SQ9	1	-8.17239573976528	2.69526342695522e-08	6.82566712021127e-07	CYP2S1	FALSE	Not significant	6.82566712021127e-07	6.16585489557401
0.680755847534073	21.0513312699793	8.45305285195212	3.92128861372144e-08	1.10819026039954e-06	8.79050673680854	Q5T0I0	3	8.15656576576195	2.7882738765283e-08	6.97068469132074e-07	GSN	FALSE	Not significant	6.97068469132074e-07	6.15672456149194
-0.338049270229281	26.1869667395994	-6.96819507885338	7.79710978261583e-07	1.28850543017804e-05	5.7727445281731	O15460	13	-8.12934351421831	2.95601939483144e-08	7.29650356952065e-07	P4HA2	FALSE	Not significant	7.29650356952065e-07	6.13688520073266
-0.741866461172947	23.8696511394643	-8.23311816153103	5.99386773555509e-08	1.53790027425427e-06	8.36250587149527	P02461	1	-8.08073424623596	3.28185336523252e-08	7.99951757775426e-07	COL3A1	FALSE	Not significant	7.99951757775426e-07	6.09693620296264
-0.539775852697041	23.9164875045671	-7.99696535108453	9.52057003378541e-08	2.32063894573519e-06	7.89560000593399	Q14258;A0A3B3IUA7	5	-8.03281447792096	3.63932604903746e-08	8.76134048842351e-07	TRIM25	FALSE	Not significant	8.76134048842351e-07	6.05742944152744
-0.263887731944482	27.8402422634773	-6.14338136784627	4.65732612974102e-06	5.27857743785436e-05	3.96999172953737	P21980	19	-7.95544120497246	4.30330662991287e-08	1.01967627017366e-06	TGM2	FALSE	Not significant	1.01967627017366e-06	5.99153768744686
-0.829970129212104	21.3676293897224	-7.94510619549685	1.05493121831178e-07	2.50867789720485e-06	7.79204579057926	K7EML3;Q9NUL5	1	-7.9506457694489	4.34835057928231e-08	1.01967627017366e-06	C19orf66	FALSE	Not significant	1.01967627017366e-06	5.99153768744686
0.546128697407898	23.670302362239	8.69037423384278	2.49838526912819e-08	7.85782463677416e-07	9.2449923532377	Q16795;A0A3B3ISG8	3	7.94599995095422	4.39245162536348e-08	1.01967627017366e-06	NDUFA9	FALSE	Not significant	1.01967627017366e-06	5.99153768744686
-0.484453834651696	25.5146093347346	-9.0377543999582	1.308490676638e-08	4.72510522119278e-07	9.89663719728627	A0A1B0GU86;Q03154;C9JMV9;A0A1B0GW23;F8WC59;C9JYZ0;A0A1B0GVA5;A0A1B0GV31	1	-7.86762879340757	5.2098314972721e-08	1.19519663760948e-06	ACY1;ABHD14A-ACY1	FALSE	Not significant	1.19519663760948e-06	5.92256063730721
-0.601590461215498	22.9687048402312	-8.94675425980288	1.54777645784441e-08	5.29502472420455e-07	9.72748275637935	A0A0C4DFZ2;P15289	2	-7.8329214924558	5.62031402579647e-08	1.27437352910501e-06	ARSA	FALSE	Not significant	1.27437352910501e-06	5.89470325814464
-0.661639351778621	24.165460545664	-8.58287503200875	3.06156633273249e-08	9.18469899819747e-07	9.04006588843445	Q8IV08	2	-7.82204036266242	5.75573833970572e-08	1.29007928303749e-06	PLD3	FALSE	Not significant	1.29007928303749e-06	5.88938359890413
-0.59340773659865	24.7146426184394	-7.22963042693354	4.50816666316189e-07	7.99174999378698e-06	6.32581383143724	A0A6Q8PGW4;A0A6Q8PGI6;A0A6Q8PGA8;A0A6Q8PHH9;A0A6Q8PGZ8;P41250;A0A6Q8PHI7;H7C443;A0A6Q8PFZ6	9	-7.76396566124495	6.5374149133441e-08	1.43934476182296e-06	GARS	FALSE	Not significant	1.43934476182296e-06	5.84183516838175
0.562134750240862	25.3750000205847	7.91440976385662	1.12117710066186e-07	2.63409077866341e-06	7.73057650559838	P26006	4	7.75853913079123	6.61582110695041e-08	1.43934476182296e-06	ITGA3	FALSE	Not significant	1.43934476182296e-06	5.84183516838175
0.774628729417195	22.3646523153233	7.79829064681259	1.41327013556139e-07	3.09649074645473e-06	7.4968813099305	O95202	1	7.75666459606658	6.64312966995213e-08	1.43934476182296e-06	LETM1	FALSE	Not significant	1.43934476182296e-06	5.84183516838175
-0.427856535262826	25.4269866228937	-7.18266961774504	4.97102994922413e-07	8.67055000175117e-06	6.22714225590273	P43490;A0A7P0T9I9;A0A7P0T895;A0A7P0T931;A0A7P0T8L3;A0A7P0T862;A0A7P0T973;A0A7P0TAS5;A0A7P0T8D2;A0A0C4DFS8	8	-7.66157476025368	8.19198389492597e-08	1.75542512034128e-06	NAMPT	FALSE	Not significant	1.75542512034128e-06	5.75561769112951
0.825081785260338	23.7658142215677	7.61690805738596	2.03638902522167e-07	4.05199857059414e-06	7.12814467218629	Q96QD8	1	7.65304589927145	8.34791714813702e-08	1.76939548248556e-06	SLC38A2	FALSE	Not significant	1.76939548248556e-06	5.75217508587777
