original_feature	cleaned_feature	is_ensembl	gene_symbol	diablo_label
ENSG00000001461	ENSG00000001461	TRUE	NIPAL3	NIPAL3
ENSG00000117602	ENSG00000117602	TRUE	RCAN3	RCAN3
ENSG00000133226	ENSG00000133226	TRUE	SRRM1	SRRM1
ENSG00000238986	ENSG00000238986	TRUE	NA	ENSG00000238986
ENSG00000169504	ENSG00000169504	TRUE	CLIC4	CLIC4
ENSG00000238482	ENSG00000238482	TRUE	RNU6-1208P	RNU6-1208P
ENSG00000020633	ENSG00000020633	TRUE	RUNX3	RUNX3
ENSG00000229162	ENSG00000229162	TRUE	NA	ENSG00000229162
ENSG00000117614	ENSG00000117614	TRUE	SYF2	SYF2
ENSG00000117616	ENSG00000117616	TRUE	RSRP1	RSRP1
ENSG00000272432	ENSG00000272432	TRUE	NA	ENSG00000272432
ENSG00000259984	ENSG00000259984	TRUE	NA	ENSG00000259984
ENSG00000183726	ENSG00000183726	TRUE	TMEM50A	TMEM50A
ENSG00000252515	ENSG00000252515	TRUE	RNU6-1171P	RNU6-1171P
ENSG00000238889	ENSG00000238889	TRUE	NA	ENSG00000238889
ENSG00000188672	ENSG00000188672	TRUE	RHCE	RHCE
ENSG00000238084	ENSG00000238084	TRUE	NA	ENSG00000238084
ENSG00000204178	ENSG00000204178	TRUE	MACO1	MACO1
ENSG00000157978	ENSG00000157978	TRUE	LDLRAP1	LDLRAP1
ENSG00000225643	ENSG00000225643	TRUE	NA	ENSG00000225643
ENSG00000117643	ENSG00000117643	TRUE	MAN1C1	MAN1C1
ENSG00000162430	ENSG00000162430	TRUE	SELENON	SELENON
ENSG00000228172	ENSG00000228172	TRUE	NA	ENSG00000228172
ENSG00000117640	ENSG00000117640	TRUE	MTFR1L	MTFR1L
ENSG00000223474	ENSG00000223474	TRUE	NA	ENSG00000223474
ENSG00000127423	ENSG00000127423	TRUE	AUNIP	AUNIP
ENSG00000182749	ENSG00000182749	TRUE	PAQR7	PAQR7
ENSG00000117632	ENSG00000117632	TRUE	STMN1	STMN1
ENSG00000158006	ENSG00000158006	TRUE	PAFAH2	PAFAH2
ENSG00000158008	ENSG00000158008	TRUE	EXTL1	EXTL1
ENSG00000158022	ENSG00000158022	TRUE	TRIM63	TRIM63
ENSG00000175087	ENSG00000175087	TRUE	PDIK1L	PDIK1L
ENSG00000142684	ENSG00000142684	TRUE	ZNF593	ZNF593
ENSG00000142675	ENSG00000142675	TRUE	CNKSR1	CNKSR1
ENSG00000130695	ENSG00000130695	TRUE	CEP85	CEP85
ENSG00000270733	ENSG00000270733	TRUE	MRPS6P1	MRPS6P1
ENSG00000142669	ENSG00000142669	TRUE	SH3BGRL3	SH3BGRL3
ENSG00000158062	ENSG00000158062	TRUE	UBXN11	UBXN11
ENSG00000176092	ENSG00000176092	TRUE	CRYBG2	CRYBG2
ENSG00000117682	ENSG00000117682	TRUE	DHDDS	DHDDS
ENSG00000223583	ENSG00000223583	TRUE	RPL17P9	RPL17P9
ENSG00000225891	ENSG00000225891	TRUE	LOC124903883	LOC124903883
ENSG00000198830	ENSG00000198830	TRUE	HMGN2	HMGN2
ENSG00000117676	ENSG00000117676	TRUE	RPS6KA1	RPS6KA1
ENSG00000260063	ENSG00000260063	TRUE	NA	ENSG00000260063
ENSG00000117713	ENSG00000117713	TRUE	ARID1A	ARID1A
ENSG00000266138	ENSG00000266138	TRUE	NA	ENSG00000266138
ENSG00000060642	ENSG00000060642	TRUE	PIGV	PIGV
ENSG00000204160	ENSG00000204160	TRUE	ZDHHC18	ZDHHC18
ENSG00000175793	ENSG00000175793	TRUE	SFN	SFN
ENSG00000142751	ENSG00000142751	TRUE	GPN2	GPN2
ENSG00000198746	ENSG00000198746	TRUE	GPATCH3	GPATCH3
ENSG00000090273	ENSG00000090273	TRUE	NUDC	NUDC
ENSG00000253368	ENSG00000253368	TRUE	TRNP1	TRNP1
ENSG00000158246	ENSG00000158246	TRUE	TENT5B	TENT5B
ENSG00000090020	ENSG00000090020	TRUE	SLC9A1	SLC9A1
ENSG00000225159	ENSG00000225159	TRUE	NPM1P39	NPM1P39
ENSG00000142784	ENSG00000142784	TRUE	WDTC1	WDTC1
ENSG00000186501	ENSG00000186501	TRUE	TMEM222	TMEM222
ENSG00000241547	ENSG00000241547	TRUE	NA	ENSG00000241547
ENSG00000142765	ENSG00000142765	TRUE	SYTL1	SYTL1
ENSG00000142733	ENSG00000142733	TRUE	MAP3K6	MAP3K6
ENSG00000181773	ENSG00000181773	TRUE	GPR3	GPR3
ENSG00000158195	ENSG00000158195	TRUE	WASF2	WASF2
ENSG00000241169	ENSG00000241169	TRUE	NA	ENSG00000241169
ENSG00000237429	ENSG00000237429	TRUE	LOC105376892	LOC105376892
ENSG00000126705	ENSG00000126705	TRUE	AHDC1	AHDC1
ENSG00000126709	ENSG00000126709	TRUE	IFI6	IFI6
ENSG00000225886	ENSG00000225886	TRUE	NA	ENSG00000225886
ENSG00000009780	ENSG00000009780	TRUE	FAM76A	FAM76A
ENSG00000231344	ENSG00000231344	TRUE	NA	ENSG00000231344
ENSG00000230833	ENSG00000230833	TRUE	NA	ENSG00000230833
ENSG00000117758	ENSG00000117758	TRUE	STX12	STX12
ENSG00000269971	ENSG00000269971	TRUE	NA	ENSG00000269971
ENSG00000270031	ENSG00000270031	TRUE	NA	ENSG00000270031
ENSG00000117751	ENSG00000117751	TRUE	PPP1R8	PPP1R8
ENSG00000252947	ENSG00000252947	TRUE	SCARNA1	SCARNA1
ENSG00000130775	ENSG00000130775	TRUE	THEMIS2	THEMIS2
ENSG00000117748	ENSG00000117748	TRUE	RPA2	RPA2
ENSG00000130768	ENSG00000130768	TRUE	SMPDL3B	SMPDL3B
ENSG00000158156	ENSG00000158156	TRUE	XKR8	XKR8
ENSG00000158161	ENSG00000158161	TRUE	EYA3	EYA3
ENSG00000238231	ENSG00000238231	TRUE	NA	ENSG00000238231
ENSG00000240750	ENSG00000240750	TRUE	RN7SL559P	RN7SL559P
ENSG00000228589	ENSG00000228589	TRUE	NA	ENSG00000228589
ENSG00000169403	ENSG00000169403	TRUE	PTAFR	PTAFR
ENSG00000126698	ENSG00000126698	TRUE	DNAJC8	DNAJC8
ENSG00000130770	ENSG00000130770	TRUE	ATP5IF1	ATP5IF1
ENSG00000270605	ENSG00000270605	TRUE	NA	ENSG00000270605
ENSG00000271398	ENSG00000271398	TRUE	NA	ENSG00000271398
ENSG00000130766	ENSG00000130766	TRUE	SESN2	SESN2
ENSG00000130772	ENSG00000130772	TRUE	MED18	MED18
ENSG00000204138	ENSG00000204138	TRUE	PHACTR4	PHACTR4
ENSG00000206779	ENSG00000206779	TRUE	NA	ENSG00000206779
ENSG00000229820	ENSG00000229820	TRUE	NA	ENSG00000229820
ENSG00000180198	ENSG00000180198	TRUE	RCC1	RCC1
ENSG00000242125	ENSG00000242125	TRUE	SNHG3	SNHG3
ENSG00000200087	ENSG00000200087	TRUE	SNORA73B	SNORA73B
ENSG00000231468	ENSG00000231468	TRUE	NA	ENSG00000231468
ENSG00000180098	ENSG00000180098	TRUE	TRNAU1AP	TRNAU1AP
ENSG00000197989	ENSG00000197989	TRUE	SNHG12	SNHG12
ENSG00000221539	ENSG00000221539	TRUE	SNORD99	SNORD99
ENSG00000120656	ENSG00000120656	TRUE	TAF12	TAF12
ENSG00000188060	ENSG00000188060	TRUE	RAB42	RAB42
ENSG00000229388	ENSG00000229388	TRUE	NA	ENSG00000229388
ENSG00000270103	ENSG00000270103	TRUE	NA	ENSG00000270103
ENSG00000162419	ENSG00000162419	TRUE	GMEB1	GMEB1
ENSG00000198492	ENSG00000198492	TRUE	YTHDF2	YTHDF2
ENSG00000159023	ENSG00000159023	TRUE	EPB41	EPB41
ENSG00000253304	ENSG00000253304	TRUE	TMEM200B	TMEM200B
ENSG00000225750	ENSG00000225750	TRUE	NA	ENSG00000225750
ENSG00000116350	ENSG00000116350	TRUE	SRSF4	SRSF4
ENSG00000227637	ENSG00000227637	TRUE	NA	ENSG00000227637
ENSG00000116353	ENSG00000116353	TRUE	MECR	MECR
ENSG00000237934	ENSG00000237934	TRUE	NA	ENSG00000237934
ENSG00000060656	ENSG00000060656	TRUE	PTPRU	PTPRU
ENSG00000162510	ENSG00000162510	TRUE	MATN1	MATN1
ENSG00000186056	ENSG00000186056	TRUE	MATN1-AS1	MATN1-AS1
ENSG00000162511	ENSG00000162511	TRUE	LAPTM5	LAPTM5
ENSG00000162512	ENSG00000162512	TRUE	SDC3	SDC3
ENSG00000134644	ENSG00000134644	TRUE	PUM1	PUM1
ENSG00000200154	ENSG00000200154	TRUE	NA	ENSG00000200154
ENSG00000202107	ENSG00000202107	TRUE	NA	ENSG00000202107
ENSG00000200181	ENSG00000200181	TRUE	NA	ENSG00000200181
ENSG00000237329	ENSG00000237329	TRUE	NA	ENSG00000237329
ENSG00000232768	ENSG00000232768	TRUE	NA	ENSG00000232768
ENSG00000084628	ENSG00000084628	TRUE	NKAIN1	NKAIN1
ENSG00000060688	ENSG00000060688	TRUE	SNRNP40	SNRNP40
ENSG00000229447	ENSG00000229447	TRUE	NA	ENSG00000229447
ENSG00000121766	ENSG00000121766	TRUE	ZCCHC17	ZCCHC17
ENSG00000121769	ENSG00000121769	TRUE	FABP3	FABP3
ENSG00000168528	ENSG00000168528	TRUE	SERINC2	SERINC2
ENSG00000142910	ENSG00000142910	TRUE	TINAGL1	TINAGL1
ENSG00000121764	ENSG00000121764	TRUE	HCRTR1	HCRTR1
ENSG00000162517	ENSG00000162517	TRUE	PEF1	PEF1
ENSG00000235790	ENSG00000235790	TRUE	NA	ENSG00000235790
ENSG00000084636	ENSG00000084636	TRUE	COL16A1	COL16A1
ENSG00000121753	ENSG00000121753	TRUE	ADGRB2	ADGRB2
ENSG00000254545	ENSG00000254545	TRUE	NA	ENSG00000254545
ENSG00000134668	ENSG00000134668	TRUE	SPOCD1	SPOCD1
ENSG00000269967	ENSG00000269967	TRUE	NA	ENSG00000269967
ENSG00000184007	ENSG00000184007	TRUE	PTP4A2	PTP4A2
ENSG00000212673	ENSG00000212673	TRUE	NA	ENSG00000212673
ENSG00000228634	ENSG00000228634	TRUE	NA	ENSG00000228634
ENSG00000121774	ENSG00000121774	TRUE	KHDRBS1	KHDRBS1
ENSG00000203325	ENSG00000203325	TRUE	NA	ENSG00000203325
ENSG00000121775	ENSG00000121775	TRUE	TMEM39B	TMEM39B
ENSG00000025800	ENSG00000025800	TRUE	KPNA6	KPNA6
ENSG00000084652	ENSG00000084652	TRUE	TXLNA	TXLNA
ENSG00000160050	ENSG00000160050	TRUE	CCDC28B	CCDC28B
ENSG00000224066	ENSG00000224066	TRUE	NA	ENSG00000224066
ENSG00000160051	ENSG00000160051	TRUE	IQCC	IQCC
ENSG00000222046	ENSG00000222046	TRUE	DCDC2B	DCDC2B
ENSG00000160055	ENSG00000160055	TRUE	TMEM234	TMEM234
ENSG00000084623	ENSG00000084623	TRUE	EIF3I	EIF3I
ENSG00000220785	ENSG00000220785	TRUE	NA	ENSG00000220785
ENSG00000183615	ENSG00000183615	TRUE	FAM167B	FAM167B
ENSG00000116478	ENSG00000116478	TRUE	HDAC1	HDAC1
ENSG00000175130	ENSG00000175130	TRUE	MARCKSL1	MARCKSL1
ENSG00000233775	ENSG00000233775	TRUE	NA	ENSG00000233775
ENSG00000162526	ENSG00000162526	TRUE	TSSK3	TSSK3
ENSG00000225828	ENSG00000225828	TRUE	FAM229A	FAM229A
ENSG00000160058	ENSG00000160058	TRUE	BSDC1	BSDC1
ENSG00000273274	ENSG00000273274	TRUE	ZBTB8B	ZBTB8B
ENSG00000160062	ENSG00000160062	TRUE	ZBTB8A	ZBTB8A
ENSG00000176261	ENSG00000176261	TRUE	ZBTB8OS	ZBTB8OS
ENSG00000200591	ENSG00000200591	TRUE	NA	ENSG00000200591
ENSG00000162521	ENSG00000162521	TRUE	RBBP4	RBBP4
ENSG00000162520	ENSG00000162520	TRUE	SYNC	SYNC
ENSG00000162522	ENSG00000162522	TRUE	NHSL3	NHSL3
ENSG00000134684	ENSG00000134684	TRUE	YARS1	YARS1
ENSG00000116497	ENSG00000116497	TRUE	S100PBP	S100PBP
ENSG00000160097	ENSG00000160097	TRUE	FNDC5	FNDC5
ENSG00000121905	ENSG00000121905	TRUE	HPCA	HPCA
ENSG00000121900	ENSG00000121900	TRUE	TMEM54	TMEM54
ENSG00000116514	ENSG00000116514	TRUE	RNF19B	RNF19B
ENSG00000239670	ENSG00000239670	TRUE	NA	ENSG00000239670
ENSG00000236065	ENSG00000236065	TRUE	NA	ENSG00000236065
ENSG00000004455	ENSG00000004455	TRUE	AK2	AK2
ENSG00000142920	ENSG00000142920	TRUE	AZIN2	AZIN2
ENSG00000116525	ENSG00000116525	TRUE	TRIM62	TRIM62
ENSG00000160094	ENSG00000160094	TRUE	ZNF362	ZNF362
ENSG00000270115	ENSG00000270115	TRUE	NA	ENSG00000270115
ENSG00000225313	ENSG00000225313	TRUE	NA	ENSG00000225313
ENSG00000134686	ENSG00000134686	TRUE	PHC2	PHC2
ENSG00000266239	ENSG00000266239	TRUE	NA	ENSG00000266239
ENSG00000222112	ENSG00000222112	TRUE	RN7SKP16	RN7SKP16
ENSG00000233246	ENSG00000233246	TRUE	NA	ENSG00000233246
ENSG00000121903	ENSG00000121903	TRUE	ZSCAN20	ZSCAN20
ENSG00000235907	ENSG00000235907	TRUE	LOC100422287	LOC100422287
ENSG00000121904	ENSG00000121904	TRUE	CSMD2	CSMD2
ENSG00000227000	ENSG00000227000	TRUE	HSPD1P14	HSPD1P14
ENSG00000231163	ENSG00000231163	TRUE	CSMD2-AS1	CSMD2-AS1
ENSG00000142698	ENSG00000142698	TRUE	C1orf94	C1orf94
ENSG00000163866	ENSG00000163866	TRUE	SMIM12	SMIM12
ENSG00000189280	ENSG00000189280	TRUE	GJB5	GJB5
ENSG00000189433	ENSG00000189433	TRUE	GJB4	GJB4
ENSG00000188910	ENSG00000188910	TRUE	GJB3	GJB3
ENSG00000187513	ENSG00000187513	TRUE	GJA4	GJA4
ENSG00000230163	ENSG00000230163	TRUE	NA	ENSG00000230163
ENSG00000116544	ENSG00000116544	TRUE	DLGAP3	DLGAP3
ENSG00000241014	ENSG00000241014	TRUE	NA	ENSG00000241014
ENSG00000163867	ENSG00000163867	TRUE	ZMYM6	ZMYM6
ENSG00000197056	ENSG00000197056	TRUE	ZMYM1	ZMYM1
ENSG00000116560	ENSG00000116560	TRUE	SFPQ	SFPQ
ENSG00000146463	ENSG00000146463	TRUE	ZMYM4	ZMYM4
ENSG00000229994	ENSG00000229994	TRUE	RPL5P4	RPL5P4
ENSG00000227409	ENSG00000227409	TRUE	ZMYM4-AS1	ZMYM4-AS1
ENSG00000142687	ENSG00000142687	TRUE	KIAA0319L	KIAA0319L
ENSG00000236274	ENSG00000236274	TRUE	NA	ENSG00000236274
ENSG00000020129	ENSG00000020129	TRUE	NCDN	NCDN
ENSG00000239636	ENSG00000239636	TRUE	TFAP2E-AS1	TFAP2E-AS1
ENSG00000116819	ENSG00000116819	TRUE	TFAP2E	TFAP2E
ENSG00000126067	ENSG00000126067	TRUE	PSMB2	PSMB2
ENSG00000142686	ENSG00000142686	TRUE	C1orf216	C1orf216
ENSG00000092853	ENSG00000092853	TRUE	CLSPN	CLSPN
ENSG00000134698	ENSG00000134698	TRUE	AGO4	AGO4
ENSG00000092847	ENSG00000092847	TRUE	AGO1	AGO1
ENSG00000271914	ENSG00000271914	TRUE	NA	ENSG00000271914
ENSG00000126070	ENSG00000126070	TRUE	AGO3	AGO3
ENSG00000271554	ENSG00000271554	TRUE	NA	ENSG00000271554
ENSG00000092850	ENSG00000092850	TRUE	TEKT2	TEKT2
ENSG00000116863	ENSG00000116863	TRUE	ADPRS	ADPRS
ENSG00000171812	ENSG00000171812	TRUE	COL8A2	COL8A2
ENSG00000054116	ENSG00000054116	TRUE	TRAPPC3	TRAPPC3
ENSG00000116871	ENSG00000116871	TRUE	MAP7D1	MAP7D1
ENSG00000054118	ENSG00000054118	TRUE	THRAP3	THRAP3
ENSG00000231849	ENSG00000231849	TRUE	UBE2V2P4	UBE2V2P4
ENSG00000214193	ENSG00000214193	TRUE	SH3D21	SH3D21
ENSG00000142694	ENSG00000142694	TRUE	EVA1B	EVA1B
ENSG00000116883	ENSG00000116883	TRUE	NA	ENSG00000116883
ENSG00000196182	ENSG00000196182	TRUE	STK40	STK40
ENSG00000181817	ENSG00000181817	TRUE	LSM10	LSM10
ENSG00000116885	ENSG00000116885	TRUE	OSCP1	OSCP1
ENSG00000201448	ENSG00000201448	TRUE	SNORA63C	SNORA63C
ENSG00000116898	ENSG00000116898	TRUE	MRPS15	MRPS15
ENSG00000119535	ENSG00000119535	TRUE	CSF3R	CSF3R
ENSG00000163873	ENSG00000163873	TRUE	GRIK3	GRIK3
ENSG00000233621	ENSG00000233621	TRUE	LITATS1	LITATS1
ENSG00000163874	ENSG00000163874	TRUE	ZC3H12A	ZC3H12A
ENSG00000163875	ENSG00000163875	TRUE	MEAF6	MEAF6
ENSG00000263675	ENSG00000263675	TRUE	MIR5581	MIR5581
ENSG00000163877	ENSG00000163877	TRUE	SNIP1	SNIP1
ENSG00000232273	ENSG00000232273	TRUE	NA	ENSG00000232273
ENSG00000163879	ENSG00000163879	TRUE	DNALI1	DNALI1
ENSG00000134697	ENSG00000134697	TRUE	GNL2	GNL2
ENSG00000116922	ENSG00000116922	TRUE	AIRIM	AIRIM
ENSG00000134690	ENSG00000134690	TRUE	CDCA8	CDCA8
ENSG00000185090	ENSG00000185090	TRUE	MANEAL	MANEAL
ENSG00000196449	ENSG00000196449	TRUE	YRDC	YRDC
ENSG00000197982	ENSG00000197982	TRUE	C1orf122	C1orf122
ENSG00000188786	ENSG00000188786	TRUE	MTF1	MTF1
ENSG00000235673	ENSG00000235673	TRUE	RPS2P13	RPS2P13
ENSG00000204084	ENSG00000204084	TRUE	INPP5B	INPP5B
ENSG00000252448	ENSG00000252448	TRUE	NA	ENSG00000252448
ENSG00000183431	ENSG00000183431	TRUE	SF3A3	SF3A3
ENSG00000212541	ENSG00000212541	TRUE	NA	ENSG00000212541
ENSG00000183386	ENSG00000183386	TRUE	FHL3	FHL3
ENSG00000183520	ENSG00000183520	TRUE	UTP11	UTP11
ENSG00000116954	ENSG00000116954	TRUE	RRAGC	RRAGC
ENSG00000228436	ENSG00000228436	TRUE	RRAGC-DT	RRAGC-DT
ENSG00000214114	ENSG00000214114	TRUE	MYCBP	MYCBP
ENSG00000158315	ENSG00000158315	TRUE	RHBDL2	RHBDL2
ENSG00000174574	ENSG00000174574	TRUE	AKIRIN1	AKIRIN1
ENSG00000168653	ENSG00000168653	TRUE	NDUFS5	NDUFS5
ENSG00000127603	ENSG00000127603	TRUE	MACF1	MACF1
ENSG00000206654	ENSG00000206654	TRUE	RNU6-608P	RNU6-608P
ENSG00000222378	ENSG00000222378	TRUE	RNA5SP44	RNA5SP44
ENSG00000217897	ENSG00000217897	TRUE	NA	ENSG00000217897
ENSG00000255103	ENSG00000255103	TRUE	NA	ENSG00000255103
ENSG00000183682	ENSG00000183682	TRUE	BMP8A	BMP8A
ENSG00000237624	ENSG00000237624	TRUE	OXCT2P1	OXCT2P1
ENSG00000182109	ENSG00000182109	TRUE	NA	ENSG00000182109
ENSG00000243970	ENSG00000243970	TRUE	NA	ENSG00000243970
ENSG00000090621	ENSG00000090621	TRUE	PABPC4	PABPC4
ENSG00000228060	ENSG00000228060	TRUE	PABPC4-AS1	PABPC4-AS1
ENSG00000201457	ENSG00000201457	TRUE	SNORA55	SNORA55
ENSG00000163909	ENSG00000163909	TRUE	HEYL	HEYL
ENSG00000116983	ENSG00000116983	TRUE	HPCAL4	HPCAL4
ENSG00000084072	ENSG00000084072	TRUE	PPIE	PPIE
ENSG00000116985	ENSG00000116985	TRUE	BMP8B	BMP8B
ENSG00000198754	ENSG00000198754	TRUE	OXCT2	OXCT2
ENSG00000043514	ENSG00000043514	TRUE	TRIT1	TRIT1
ENSG00000202222	ENSG00000202222	TRUE	NA	ENSG00000202222
ENSG00000116990	ENSG00000116990	TRUE	MYCL	MYCL
ENSG00000168389	ENSG00000168389	TRUE	MFSD2A	MFSD2A
ENSG00000228477	ENSG00000228477	TRUE	NA	ENSG00000228477
ENSG00000131236	ENSG00000131236	TRUE	CAP1	CAP1
ENSG00000131238	ENSG00000131238	TRUE	PPT1	PPT1
ENSG00000117000	ENSG00000117000	TRUE	RLF	RLF
ENSG00000207508	ENSG00000207508	TRUE	RNU6-1237P	RNU6-1237P
ENSG00000259943	ENSG00000259943	TRUE	NA	ENSG00000259943
ENSG00000084073	ENSG00000084073	TRUE	ZMPSTE24	ZMPSTE24
ENSG00000231296	ENSG00000231296	TRUE	NA	ENSG00000231296
ENSG00000049089	ENSG00000049089	TRUE	COL9A2	COL9A2
ENSG00000084070	ENSG00000084070	TRUE	SMAP2	SMAP2
ENSG00000187801	ENSG00000187801	TRUE	ZFP69B	ZFP69B
ENSG00000260920	ENSG00000260920	TRUE	NA	ENSG00000260920
ENSG00000187815	ENSG00000187815	TRUE	ZFP69	ZFP69
ENSG00000238287	ENSG00000238287	TRUE	NA	ENSG00000238287
ENSG00000164002	ENSG00000164002	TRUE	EXO5	EXO5
ENSG00000238186	ENSG00000238186	TRUE	NA	ENSG00000238186
ENSG00000117010	ENSG00000117010	TRUE	ZNF684	ZNF684
ENSG00000117016	ENSG00000117016	TRUE	RIMS3	RIMS3
ENSG00000237899	ENSG00000237899	TRUE	NA	ENSG00000237899
ENSG00000272145	ENSG00000272145	TRUE	NA	ENSG00000272145
ENSG00000066136	ENSG00000066136	TRUE	NFYC	NFYC
ENSG00000117013	ENSG00000117013	TRUE	KCNQ4	KCNQ4
ENSG00000179862	ENSG00000179862	TRUE	CITED4	CITED4
ENSG00000171793	ENSG00000171793	TRUE	CTPS1	CTPS1
ENSG00000171790	ENSG00000171790	TRUE	SLFNL1	SLFNL1
ENSG00000010803	ENSG00000010803	TRUE	SCMH1	SCMH1
ENSG00000215893	ENSG00000215893	TRUE	NA	ENSG00000215893
ENSG00000235358	ENSG00000235358	TRUE	SCMH1-DT	SCMH1-DT
ENSG00000204060	ENSG00000204060	TRUE	FOXO6	FOXO6
ENSG00000229901	ENSG00000229901	TRUE	FOXO6-AS1	FOXO6-AS1
ENSG00000127124	ENSG00000127124	TRUE	HIVEP3	HIVEP3
ENSG00000230638	ENSG00000230638	TRUE	LOC100418723	LOC100418723
ENSG00000198815	ENSG00000198815	TRUE	FOXJ3	FOXJ3
ENSG00000227527	ENSG00000227527	TRUE	NA	ENSG00000227527
ENSG00000177181	ENSG00000177181	TRUE	RIMKLA	RIMKLA
ENSG00000127125	ENSG00000127125	TRUE	PPCS	PPCS
ENSG00000186409	ENSG00000186409	TRUE	CCDC30	CCDC30
ENSG00000171960	ENSG00000171960	TRUE	PPIH	PPIH
ENSG00000234917	ENSG00000234917	TRUE	NA	ENSG00000234917
ENSG00000065978	ENSG00000065978	TRUE	YBX1	YBX1
ENSG00000117385	ENSG00000117385	TRUE	P3H1	P3H1
ENSG00000164008	ENSG00000164008	TRUE	C1orf50	C1orf50
ENSG00000228452	ENSG00000228452	TRUE	NA	ENSG00000228452
ENSG00000177868	ENSG00000177868	TRUE	SVBP	SVBP
ENSG00000164010	ENSG00000164010	TRUE	ERMAP	ERMAP
ENSG00000228192	ENSG00000228192	TRUE	ZNF691-DT	ZNF691-DT
ENSG00000164011	ENSG00000164011	TRUE	ZNF691	ZNF691
ENSG00000117394	ENSG00000117394	TRUE	SLC2A1	SLC2A1
ENSG00000227533	ENSG00000227533	TRUE	SLC2A1-DT	SLC2A1-DT
ENSG00000117395	ENSG00000117395	TRUE	EBNA1BP2	EBNA1BP2
ENSG00000243710	ENSG00000243710	TRUE	CFAP57	CFAP57
ENSG00000066056	ENSG00000066056	TRUE	TIE1	TIE1
ENSG00000117400	ENSG00000117400	TRUE	MPL	MPL
ENSG00000234694	ENSG00000234694	TRUE	CDC20-DT	CDC20-DT
ENSG00000117399	ENSG00000117399	TRUE	CDC20	CDC20
ENSG00000066322	ENSG00000066322	TRUE	ELOVL1	ELOVL1
ENSG00000159479	ENSG00000159479	TRUE	MED8	MED8
ENSG00000229431	ENSG00000229431	TRUE	NA	ENSG00000229431
ENSG00000198198	ENSG00000198198	TRUE	SZT2	SZT2
ENSG00000178922	ENSG00000178922	TRUE	HYI	HYI
ENSG00000229348	ENSG00000229348	TRUE	HYI-AS1	HYI-AS1
ENSG00000142949	ENSG00000142949	TRUE	PTPRF	PTPRF
ENSG00000066135	ENSG00000066135	TRUE	KDM4A	KDM4A
ENSG00000236200	ENSG00000236200	TRUE	NA	ENSG00000236200
ENSG00000126091	ENSG00000126091	TRUE	ST3GAL3	ST3GAL3
ENSG00000229444	ENSG00000229444	TRUE	ST3GAL3-AS1	ST3GAL3-AS1
ENSG00000233674	ENSG00000233674	TRUE	NA	ENSG00000233674
ENSG00000224751	ENSG00000224751	TRUE	NA	ENSG00000224751
ENSG00000117407	ENSG00000117407	TRUE	ARTN	ARTN
ENSG00000237950	ENSG00000237950	TRUE	LOC101929609	LOC101929609
ENSG00000117408	ENSG00000117408	TRUE	IPO13	IPO13
ENSG00000132768	ENSG00000132768	TRUE	DPH2	DPH2
ENSG00000117410	ENSG00000117410	TRUE	ATP6V0B	ATP6V0B
ENSG00000117411	ENSG00000117411	TRUE	B4GALT2	B4GALT2
ENSG00000159214	ENSG00000159214	TRUE	CCDC24	CCDC24
ENSG00000196517	ENSG00000196517	TRUE	SLC6A9	SLC6A9
ENSG00000230615	ENSG00000230615	TRUE	LOC107984948	LOC107984948
ENSG00000171872	ENSG00000171872	TRUE	KLF17	KLF17
ENSG00000178028	ENSG00000178028	TRUE	DMAP1	DMAP1
ENSG00000117419	ENSG00000117419	TRUE	ERI3	ERI3
ENSG00000233602	ENSG00000233602	TRUE	ERI3-IT1	ERI3-IT1
ENSG00000187147	ENSG00000187147	TRUE	RNF220	RNF220
ENSG00000126106	ENSG00000126106	TRUE	TMEM53	TMEM53
ENSG00000198520	ENSG00000198520	TRUE	ARMH1	ARMH1
ENSG00000199377	ENSG00000199377	TRUE	RNU5F-1	RNU5F-1
ENSG00000200169	ENSG00000200169	TRUE	RNU5D-1	RNU5D-1
ENSG00000142945	ENSG00000142945	TRUE	KIF2C	KIF2C
ENSG00000225721	ENSG00000225721	TRUE	NA	ENSG00000225721
ENSG00000142937	ENSG00000142937	TRUE	RPS8	RPS8
ENSG00000200913	ENSG00000200913	TRUE	SNORD46	SNORD46
ENSG00000234093	ENSG00000234093	TRUE	RPS15AP11	RPS15AP11
ENSG00000142959	ENSG00000142959	TRUE	BEST4	BEST4
ENSG00000173846	ENSG00000173846	TRUE	PLK3	PLK3
ENSG00000188396	ENSG00000188396	TRUE	DYNLT4	DYNLT4
ENSG00000222009	ENSG00000222009	TRUE	BTBD19	BTBD19
ENSG00000117425	ENSG00000117425	TRUE	PTCH2	PTCH2
ENSG00000070785	ENSG00000070785	TRUE	EIF2B3	EIF2B3
ENSG00000126107	ENSG00000126107	TRUE	HECTD3	HECTD3
ENSG00000126088	ENSG00000126088	TRUE	UROD	UROD
ENSG00000162415	ENSG00000162415	TRUE	ZSWIM5	ZSWIM5
ENSG00000186603	ENSG00000186603	TRUE	HPDL	HPDL
ENSG00000132781	ENSG00000132781	TRUE	MUTYH	MUTYH
ENSG00000132773	ENSG00000132773	TRUE	TOE1	TOE1
ENSG00000070759	ENSG00000070759	TRUE	TESK2	TESK2
ENSG00000236624	ENSG00000236624	TRUE	NA	ENSG00000236624
ENSG00000132763	ENSG00000132763	TRUE	MMACHC	MMACHC
ENSG00000117450	ENSG00000117450	TRUE	PRDX1	PRDX1
